                 1            2            3            4            5            6 
1      -17.6600209    5.9428514   -0.3801340    7.9299917    0.1710918   -0.2210120 
2        5.9428514  -17.8164487   -1.3026661    0.2388211    8.2005864    0.3831761 
3       -0.3801340   -1.3026661  -14.6110030   -0.4459694    0.3658031    1.0082786 
4        7.9299917    0.2388211   -0.4459694  -22.1761730    1.7616942    0.0435312 
5        0.1710918    8.2005864    0.3658031    1.7616942  -23.3177296   -1.3461391 
6       -0.2210120    0.3831761    1.0082786    0.0435312   -1.3461391  -23.7838402 
7       -0.0816586    0.0089046   -0.1615728    5.4468595   -3.9253745    1.3311778 
8       -0.0129736   -0.1688408    0.0982326   -4.1681948    4.7564714    1.6571377 
9       -0.1500647    0.1257895    0.1528493    1.3642831    1.6189433    8.7870772 
10       0.0610998   -0.1042444    0.2765809   -0.1309025   -0.3041593   -0.1954317 
11      -0.0817243    0.1798675    0.1422161   -0.4114873   -0.5857884    0.2855896 
12       0.3399447    0.2074835   -0.3085366   -0.3117627    0.1636104    0.3172663 
13       5.9133560   -2.7992115   -1.9429239   -0.2264812    0.0327440    0.1367553 
14      -2.8525756    5.3976974   -2.1690941    0.0200919   -0.2369276    0.1088865 
15      -2.3674498   -2.5718874    6.4454294    0.2011750    0.1676904    0.2992567 
16      -0.4635517    0.1352449    0.1713467    7.1026365    0.9440241    0.3805368 
17       0.1429674   -0.5204714    0.2343458    1.2678875    3.2126918   -1.7017162 
18       0.1363549    0.0995117    0.6174223    0.4766104   -1.5783448    6.7060989 
19      -0.4287791    0.1390357    0.2655912    3.2455204    1.0319221   -2.0714769 
20       0.1624316   -0.3573236    0.1573104    0.9076937    7.6420602    0.2314942 
21      -0.0738481    0.1642957    0.4240683   -1.8837081    0.2664456    7.0416275 
22       0.0042316   -0.0082331    0.0113946    0.1991912    0.0638518   -0.0407271 
23      -0.0273479    0.0095109   -0.0054599    0.0911275   -0.1740405   -0.0028944 
24       0.0099658   -0.0013357    0.0214846   -0.0106567    0.0129573   -0.1817824 
25       0.0224456    0.0293382   -0.0554130    0.0033712   -0.1950363    0.0236951 
26       0.0560252    0.0157662    0.0507754   -0.1411299   -0.1194041   -0.0207963 
27      -0.0455812    0.0323904   -0.0145417    0.0280476   -0.0318347   -0.2216271 
28       0.0114976    0.0104808   -0.1316174   -0.0675954   -0.0766049    0.2532856 
29       0.0089401    0.0626832    0.0190214   -0.0419403   -0.1838373   -0.0613949 
30      -0.1270323    0.0256720   -0.2398630    0.2223304   -0.1101034    0.0926494 
31       4.9773748   -2.5036738    2.0631712   -0.1702499   -0.0113171   -0.0723871 
32      -2.5083610    5.2287798    1.9542202    0.0067927   -0.1685581   -0.1013449 
33       2.1260671    2.0101249    5.7133695   -0.0691620   -0.0737181    0.2102929 
34       0.0200213   -0.3846684    0.2189336   -0.3969375    0.6482314    0.1946592 
35      -0.4589824   -0.1077103    0.1813558    0.7857936    0.8645015    0.3925509 
36       0.3081290    0.3506003    0.1597529    0.2557536    0.4127883   -0.6176106 
37       0.0223380   -0.1047005    0.0384068   -0.0264729   -0.2267566    0.0315468 
38      -0.0997156   -0.0627127    0.0551137   -0.2361588   -0.2108518    0.0405010 
39       0.0515356    0.0724778    0.0605145   -0.0010615    0.0026302    0.1351938 
40      -0.0196184   -0.0715739    0.0352409   -0.0191846   -0.0572415    0.0075192 
41      -0.0687797    0.0005935    0.0246706   -0.0596838    0.0184937    0.0074795 
42       0.0373705    0.0317742    0.0460421   -0.0163619   -0.0031627    0.0652022 
43      -0.0537793   -0.0757844    0.0260716   -0.0774633   -0.0606571    0.0466026 
44      -0.0578781    0.0087170    0.0206699   -0.0742973    0.0184757    0.0257846 
45       0.0666731    0.0509210    0.0348860    0.0413862    0.0170864    0.0339687 
46       0.3435542   -0.1439501   -0.0460516   -0.0488261    0.2892334    0.1022402 
47      -0.0520625   -0.2665528    0.1798821    0.3072445    0.0447826    0.1177084 
48      -0.0119034    0.2089343    0.0736768    0.1308826    0.1499892   -0.2388034 
49       0.0068448   -0.0019497    0.0025591    0.0081851   -0.0037056    0.0002735 
50      -0.0091065   -0.0102778    0.0066536   -0.0121342   -0.0084490    0.0105431 
51       0.0143783    0.0290026    0.0016019    0.0151578    0.0180480   -0.0050914 
52       0.0310041   -0.0681566   -0.0013243    0.0222206   -0.0494021   -0.0011584 
53      -0.0614630   -0.0751444    0.0041580   -0.0470896   -0.0435328   -0.0083188 
54       0.0242445    0.0487219    0.0692217   -0.0001362   -0.0094245    0.0444436 
55       0.0102591    0.0145566    0.0063333    0.0092883    0.0057359   -0.0022137 
56      -0.0069387   -0.0238980   -0.0035661   -0.0062388   -0.0132943    0.0002991 
57       0.0007904    0.0032899    0.0071811   -0.0007829   -0.0024048    0.0057976 
