                 1            2            3            4            5            6 
1       -0.5995022   -0.4274481   -0.1906419    0.3375666   -0.0048605    0.0000003 
2       -0.4274481   -0.3966820   -0.2037130    0.3010512   -0.0108315    0.0000003 
3       -0.1906419   -0.2037130   -0.1133019    0.1455338   -0.0073046    0.0000002 
4        0.3375666    0.3010512    0.1455338   -0.3906643    0.0019738    0.0000002 
5       -0.0048605   -0.0108315   -0.0073046    0.0019738   -0.1657853    0.0000001 
6        0.0000003    0.0000003    0.0000002    0.0000002    0.0000001   -0.1752805 
7        0.1775778    0.2802843    0.1724806   -0.2610552    0.0055739    0.0000001 
8       -0.0054117   -0.0223719   -0.0170384    0.0052476   -0.1225682    0.0000001 
9        0.0000003    0.0000004    0.0000003    0.0000002    0.0000001   -0.1254826 
10      -0.1735790   -0.2657144   -0.1647100    0.1914066   -0.1308770    0.0000001 
11      -0.2657142   -0.3277523   -0.1920717    0.2447898   -0.0706142    0.0000002 
12      -0.1647098   -0.1920717   -0.1112660    0.1369585   -0.0175031    0.0000002 
13      -0.1308768   -0.0706141   -0.0175030    0.0799152   -0.0520490    0.0000001 
14       0.1914065    0.2447897    0.1369584   -0.2241078    0.0799150    0.0000001 
15       0.0000001    0.0000002    0.0000002    0.0000002    0.0000001   -0.0706007 
16      -0.2124857   -0.1141088   -0.0327284    0.0939919   -0.0301428    0.0000002 
17       0.3007995    0.3301177    0.1808302   -0.2800253   -0.0258367    0.0000000 
18       0.0000002    0.0000003    0.0000003    0.0000002    0.0000001   -0.0975008 
19      -0.1672336   -0.2362146   -0.1165563    0.3260013   -0.0005446   -0.0000000 
20      -0.3608331   -0.4368159   -0.2512950    0.3765594    0.0070987   -0.0000002 
21      -0.4751596   -0.5659970   -0.3190643    0.4904226   -0.0048538    0.0000000 
22      -0.3136687   -0.3632256   -0.2075988    0.2760386   -0.0097805    0.0000002 
23      -0.4100595   -0.1900743   -0.0417926    0.3093803   -0.0106547   -0.0000001 
24       0.0089207   -0.0127452   -0.0131936   -0.0061336   -0.2084603   -0.0000001 
