                 1            2            3            4            5            6 
1       11.2590095    7.8644118    4.1434927   -0.7143182    0.6471834    0.2275500 
2        7.8644118   10.8353046    8.3831999   -0.7559219    0.6846379    0.2370463 
3        4.1434927    8.3831999   10.0864790   -0.4367632    0.3955224    0.1361290 
4       -0.7143182   -0.7559219   -0.4367632   11.1968734   -0.1222080   -0.0605513 
5        0.6471834    0.6846379    0.3955224   -0.1222080   11.1751775    0.0542168 
6        0.2275500    0.2370463    0.1361290   -0.0605513    0.0542168   11.0643674 
7       -0.4641729   -1.3256506   -1.3502958    6.3508484   -0.1053798   -0.0516745 
8        0.4203342    1.1986074    1.2191882   -0.1053798    6.3320664    0.0462006 
9        0.1445250    0.3852603    0.3675885   -0.0516745    0.0462006    6.2345607 
10      -0.1309130   -0.2926545   -0.2225038    0.6055220   -0.6611658   -0.0292279 
11       0.0576605    0.1263213    0.0947810   -0.0292279    0.2106470    0.5653963 
12      -0.0761221   -0.1753568   -0.1357680    0.3798787   -0.3435997    0.2057344 
13      -0.0644538   -0.1416003   -0.1064594    0.2168420   -0.0292279   -0.6237253 
14       0.0116484    0.0262196    0.0200259   -0.6205287   -0.5550065    0.0030975 
15       0.0152710    0.5058404    1.5779158   -0.0099908    0.0112545    0.0230251 
16       0.4880654    2.0335689    3.9493763   -0.2511987    0.2758046    0.5140569 
17       1.4953296    3.8164997    6.3085104   -0.4010608    0.4199916    0.6369734 
18       0.0088550    0.1846990    0.1663537   -0.0030216    0.0069112    0.0144217 
19      -0.0103663   -0.2244695   -0.2319744    0.0071271   -0.0049931   -0.0167972 
20      -0.0239850   -0.5812692   -0.8217012    0.0163922   -0.0185195   -0.0351943 
21       0.3766533    0.9652047    0.6667700    0.0251649    0.2387988    0.4586152 
22      -0.4389366   -1.1760292   -0.9326336    0.2518139   -0.0375484   -0.5328593 
23      -1.0012393   -3.0498267   -3.3060991    0.5767078   -0.6358869   -0.9640656 
24      -0.0445617   -0.1855334   -0.0524866    0.0143002   -0.0223509   -0.0869096 
25       0.1191989    0.5716279    0.2323261   -0.0993582    0.0595768    0.2056118 
26       0.1333406    0.7791020    0.5379074   -0.1218236    0.1371317    0.1894472 
27      -0.1017580   -0.4619273   -0.1434828    0.0326264   -0.0957592   -0.1765223 
28      -0.0068851   -0.0349953   -0.0159922    0.0255595    0.0166344   -0.0130915 
29       0.0000955    0.0525860    0.6663043   -0.0001115   -0.0000166   -0.0000443 
