                   1              2              3              4              5 
1        13.17018359    10.67156490     0.00000000     0.00000000    -0.00000000 
2        10.67156490    11.14056630    -0.00000000     0.00000000    -0.00000000 
3         0.00000000    -0.00000000     7.91443997    -0.00000000    -0.00000000 
4         0.00000000     0.00000000    -0.00000000     7.91443997    -0.00000000 
5        -0.00000000    -0.00000000    -0.00000000    -0.00000000     7.91444001 
6         3.30834520     4.09495056     0.00000000    -0.00000000     0.00000000 
7        -0.00000000    -0.00000000     4.33552716     0.00000000    -0.00000000 
8        -0.00000000     0.00000000     0.00000000     4.33552716    -0.00000000 
9        -0.00000000     0.00000000    -0.00000000    -0.00000000     4.33552719 
10        1.48968003     1.80617526     0.00000000     0.00000000    -0.00000000 
11        0.00000000     0.00000000     1.44524337     0.00000000     0.00000000 
12        0.00000000    -0.00000000     0.00000000     1.44524337    -0.00000000 
13        0.00000000     0.00000000     0.00000000    -0.00000000     1.44524338 
14        0.62697126     0.75276401     0.00000000    -0.00000000    -0.00000000 
15        0.00000000    -0.00000000     0.36992456    -0.00000000     0.00000000 
16       -0.00000000     0.00000000    -0.00000000     0.36992456    -0.00000000 
17        0.00000000     0.00000000     0.00000000    -0.00000000     0.36992457 
18       -0.00000000    -0.00000000     0.00000000     0.00000000     0.02962308 
19       -0.00000000    -0.00000000     0.02962308     0.00000000     0.00000000 
20        0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000 
21        0.00000000    -0.00000000     0.00000000     0.02962308     0.00000000 
22        0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000 
23        0.00000000    -0.00000000    -0.00000000    -0.00000000     0.01263102 
24        0.00000000     0.00000000     0.01263102    -0.00000000    -0.00000000 
25        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
26        0.00000000    -0.00000000    -0.00000000     0.01263102    -0.00000000 
27        0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000 
28        0.00000000     0.00000000     0.00000000     0.00428420    -0.00000000 
29        0.00349383     0.00137083     0.00000000     0.00000000     0.00000000 
30        0.00000000    -0.00000000     0.00000000     0.00331854     0.00000000 
31        0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00541913 
32        0.00000000     0.00000000     0.00331854     0.00000000     0.00000000 
33       -0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000 
34        0.00000000    -0.00000000    -0.00428420    -0.00000000     0.00000000 
35       -0.00000000     0.00000000     4.18591872     0.00000000    -0.00000000 
36        0.00000000     0.00000000     0.00000000     4.18591872     0.00000000 
37       -0.00000000    -0.00000000    -0.00000000     0.00000000     4.18591872 
38        0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00208574 
39       -0.00000000     0.00000000     0.00208574     0.00000000     0.00000000 
40        0.00000000     0.00000001     0.00000000    -0.00000000     0.00000000 
41        0.00000000    -0.00000000     0.00000000     0.00208574    -0.00000000 
42        0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000 
43        0.09576423     0.09668802     0.38942241     0.38942241     0.38942241 
44        0.71213698     0.85671164     0.67048715     0.67048715     0.67048716 
45        0.76149469     0.91707485     0.25021530     0.25021530     0.25021530 
46        0.46669989     0.55964723     0.05683128     0.05683128     0.05683128 
47       -0.10998697    -0.11380095    -0.28248489    -0.50729240    -0.50729241 
48       -0.10998697    -0.11380095    -0.50729240    -0.28248489    -0.50729241 
49       -0.10998697    -0.11380095    -0.50729240    -0.50729240    -0.28248489 
50       -0.87159196    -1.06845692     0.12002770    -0.83634615    -0.83634616 
51       -0.87159196    -1.06845692    -0.83634615     0.12002770    -0.83634616 
52       -0.87159196    -1.06845692    -0.83634615    -0.83634615     0.12002770 
53        0.09576423     0.09668802    -0.38942241    -0.38942241     0.38942241 
54        0.71213698     0.85671164    -0.67048715    -0.67048715     0.67048716 
55        0.76149469     0.91707485    -0.25021530    -0.25021530     0.25021530 
56        0.46669989     0.55964723    -0.05683128    -0.05683128     0.05683128 
57        0.10998697     0.11380095    -0.28248489    -0.50729240     0.50729241 
58        0.10998697     0.11380095    -0.50729240    -0.28248489     0.50729241 
59       -0.10998697    -0.11380095     0.50729240     0.50729240    -0.28248489 
60        0.87159196     1.06845692     0.12002770    -0.83634615     0.83634616 
61        0.87159196     1.06845692    -0.83634615     0.12002770     0.83634616 
62       -0.87159196    -1.06845692     0.83634615     0.83634615     0.12002770 
63        0.09576423     0.09668802     0.38942241    -0.38942241    -0.38942241 
64        0.71213698     0.85671164     0.67048715    -0.67048715    -0.67048716 
65        0.76149469     0.91707485     0.25021530    -0.25021530    -0.25021530 
66        0.46669989     0.55964723     0.05683128    -0.05683128    -0.05683128 
67       -0.10998697    -0.11380095    -0.28248489     0.50729240     0.50729241 
68        0.10998697     0.11380095     0.50729240    -0.28248489    -0.50729241 
69        0.10998697     0.11380095     0.50729240    -0.50729240    -0.28248489 
70       -0.87159196    -1.06845692     0.12002770     0.83634615     0.83634616 
71        0.87159196     1.06845692     0.83634615     0.12002770    -0.83634616 
72        0.87159196     1.06845692     0.83634615    -0.83634615     0.12002770 
73        0.09576423     0.09668802    -0.38942241     0.38942241    -0.38942241 
74        0.71213698     0.85671164    -0.67048715     0.67048715    -0.67048716 
75        0.76149469     0.91707485    -0.25021530     0.25021530    -0.25021530 
76        0.46669989     0.55964723    -0.05683128     0.05683128    -0.05683128 
77        0.10998697     0.11380095    -0.28248489     0.50729240    -0.50729241 
78       -0.10998697    -0.11380095     0.50729240    -0.28248489     0.50729241 
79        0.10998697     0.11380095    -0.50729240     0.50729240    -0.28248489 
80        0.87159196     1.06845692     0.12002770     0.83634615    -0.83634616 
81       -0.87159196    -1.06845692     0.83634615     0.12002770     0.83634616 
82        0.87159196     1.06845692    -0.83634615     0.83634615     0.12002770 
                   6              7              8              9             10 
1         3.30834520    -0.00000000    -0.00000000    -0.00000000     1.48968003 
2         4.09495056    -0.00000000     0.00000000     0.00000000     1.80617526 
3         0.00000000     4.33552716     0.00000000    -0.00000000     0.00000000 
4        -0.00000000     0.00000000     4.33552716    -0.00000000     0.00000000 
5         0.00000000    -0.00000000    -0.00000000     4.33552719    -0.00000000 
6         6.70119922    -0.00000000     0.00000000     0.00000000     4.65821352 
7        -0.00000000     5.62883648    -0.00000000    -0.00000000    -0.00000000 
8         0.00000000    -0.00000000     5.62883648     0.00000000    -0.00000000 
9         0.00000000    -0.00000000     0.00000000     5.62883652    -0.00000000 
10        4.65821352    -0.00000000    -0.00000000    -0.00000000     4.79082736 
11       -0.00000000     3.23386490    -0.00000000     0.00000000     0.00000000 
12        0.00000000    -0.00000000     3.23386490     0.00000000     0.00000000 
13        0.00000000     0.00000000     0.00000000     3.23386492    -0.00000000 
14        2.35042889     0.00000000    -0.00000000     0.00000000     3.19796903 
15       -0.00000000     1.05685498     0.00000000     0.00000000     0.00000000 
16        0.00000000     0.00000000     1.05685498     0.00000000    -0.00000000 
17        0.00000000     0.00000000     0.00000000     1.05685499    -0.00000000 
18       -0.00000000     0.00000000     0.00000000     0.04657062    -0.00000000 
19       -0.00000000     0.04657062     0.00000000     0.00000000     0.00000000 
20        0.00000003     0.00000000    -0.00000000     0.00000000     0.00000002 
21        0.00000000     0.00000000     0.04657062     0.00000000     0.00000000 
22        0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000 
23       -0.00000000     0.00000000     0.00000000     0.05647706    -0.00000000 
24       -0.00000000     0.05647706     0.00000000     0.00000000    -0.00000000 
25        0.00000002     0.00000000    -0.00000000     0.00000000     0.00000002 
26        0.00000000     0.00000000     0.05647706    -0.00000000    -0.00000000 
27       -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000 
28       -0.00000000    -0.00000000     0.01516240     0.00000000     0.00000000 
29        0.07973295    -0.00000000    -0.00000000     0.00000000     0.08933330 
30       -0.00000000     0.00000000     0.01174477    -0.00000000    -0.00000000 
31       -0.00000000     0.00000000     0.00000000    -0.01917907    -0.00000000 
32        0.00000000     0.01174477     0.00000000    -0.00000000     0.00000000 
33        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
34       -0.00000000    -0.01516240     0.00000000     0.00000000    -0.00000000 
35        0.00000000     0.69968143    -0.00000000    -0.00000000    -0.00000000 
36       -0.00000000    -0.00000000     0.69968143    -0.00000000    -0.00000000 
37        0.00000000    -0.00000000    -0.00000000     0.69968143    -0.00000000 
38        0.00000000     0.00000000    -0.00000000     0.00051254     0.00000000 
39        0.00000000     0.00051254     0.00000000     0.00000000     0.00000000 
40        0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000 
41        0.00000000     0.00000000     0.00051254    -0.00000000     0.00000000 
42        0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000 
43        1.02435608     1.14377306     1.14377306     1.14377306     1.28718401 
44        2.51464215     1.43703765     1.43703765     1.43703766     2.74483480 
45        2.69726064     0.64423065     0.64423065     0.64423065     3.30828215 
46        1.78968136     0.16696108     0.16696108     0.16696108     2.54396447 
47       -0.74401499    -0.13670816    -0.86379202    -0.86379203    -0.45540270 
48       -0.74401499    -0.86379202    -0.13670816    -0.86379203    -0.45540270 
49       -0.74401498    -0.86379201    -0.86379201    -0.13670816    -0.45540269 
50       -2.14902266     0.71513219    -1.29548219    -1.29548220    -1.43835734 
51       -2.14902266    -1.29548219     0.71513219    -1.29548220    -1.43835734 
52       -2.14902265    -1.29548219    -1.29548219     0.71513219    -1.43835733 
53        1.02435608    -1.14377306    -1.14377306     1.14377306     1.28718401 
54        2.51464215    -1.43703765    -1.43703765     1.43703766     2.74483480 
55        2.69726064    -0.64423065    -0.64423065     0.64423065     3.30828215 
56        1.78968136    -0.16696108    -0.16696108     0.16696108     2.54396447 
57        0.74401499    -0.13670816    -0.86379202     0.86379203     0.45540270 
58        0.74401499    -0.86379202    -0.13670816     0.86379203     0.45540270 
59       -0.74401498     0.86379201     0.86379201    -0.13670816    -0.45540269 
60        2.14902266     0.71513219    -1.29548219     1.29548220     1.43835734 
61        2.14902266    -1.29548219     0.71513219     1.29548220     1.43835734 
62       -2.14902265     1.29548219     1.29548219     0.71513219    -1.43835733 
63        1.02435608     1.14377306    -1.14377306    -1.14377306     1.28718401 
64        2.51464215     1.43703765    -1.43703765    -1.43703766     2.74483480 
65        2.69726064     0.64423065    -0.64423065    -0.64423065     3.30828215 
66        1.78968136     0.16696108    -0.16696108    -0.16696108     2.54396447 
67       -0.74401499    -0.13670816     0.86379202     0.86379203    -0.45540270 
68        0.74401499     0.86379202    -0.13670816    -0.86379203     0.45540270 
69        0.74401498     0.86379201    -0.86379201    -0.13670816     0.45540269 
70       -2.14902266     0.71513219     1.29548219     1.29548220    -1.43835734 
71        2.14902266     1.29548219     0.71513219    -1.29548220     1.43835734 
72        2.14902265     1.29548219    -1.29548219     0.71513219     1.43835733 
73        1.02435608    -1.14377306     1.14377306    -1.14377306     1.28718401 
74        2.51464215    -1.43703765     1.43703765    -1.43703766     2.74483480 
75        2.69726064    -0.64423065     0.64423065    -0.64423065     3.30828215 
76        1.78968136    -0.16696108     0.16696108    -0.16696108     2.54396447 
77        0.74401499    -0.13670816     0.86379202    -0.86379203     0.45540270 
78       -0.74401499     0.86379202    -0.13670816     0.86379203    -0.45540270 
79        0.74401498    -0.86379201     0.86379201    -0.13670816     0.45540269 
80        2.14902266     0.71513219     1.29548219    -1.29548220     1.43835734 
81       -2.14902266     1.29548219     0.71513219     1.29548220    -1.43835734 
82        2.14902265    -1.29548219     1.29548219     0.71513219     1.43835733 
                  11             12             13             14             15 
1         0.00000000     0.00000000     0.00000000     0.62697126     0.00000000 
2         0.00000000    -0.00000000     0.00000000     0.75276401    -0.00000000 
3         1.44524337     0.00000000     0.00000000     0.00000000     0.36992456 
4         0.00000000     1.44524337    -0.00000000    -0.00000000    -0.00000000 
5         0.00000000    -0.00000000     1.44524338    -0.00000000     0.00000000 
6        -0.00000000     0.00000000     0.00000000     2.35042889    -0.00000000 
7         3.23386490    -0.00000000     0.00000000     0.00000000     1.05685498 
8        -0.00000000     3.23386490     0.00000000    -0.00000000     0.00000000 
9         0.00000000     0.00000000     3.23386492     0.00000000     0.00000000 
10        0.00000000     0.00000000    -0.00000000     3.19796903     0.00000000 
11        3.74696803    -0.00000000     0.00000000    -0.00000000     2.04317025 
12       -0.00000000     3.74696803    -0.00000000     0.00000000    -0.00000000 
13        0.00000000    -0.00000000     3.74696805     0.00000000     0.00000000 
14       -0.00000000     0.00000000     0.00000000     3.04950777    -0.00000000 
15        2.04317025    -0.00000000     0.00000000    -0.00000000     2.19543225 
16       -0.00000000     2.04317025     0.00000000     0.00000000    -0.00000000 
17        0.00000000     0.00000000     2.04317025    -0.00000000    -0.00000000 
18       -0.00000000     0.00000000     0.02252829     0.00000000    -0.00000000 
19        0.02252829     0.00000000     0.00000000     0.00000000     0.00652766 
20       -0.00000000     0.00000000    -0.00000000     0.00000001    -0.00000000 
21        0.00000000     0.02252829     0.00000000     0.00000000     0.00000000 
22        0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000 
23        0.00000000     0.00000000     0.05912809     0.00000000    -0.00000000 
24        0.05912809    -0.00000000     0.00000000     0.00000000     0.02440075 
25       -0.00000000    -0.00000000    -0.00000000     0.00000001    -0.00000000 
26       -0.00000000     0.05912809     0.00000000     0.00000000    -0.00000000 
27       -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000 
28       -0.00000000     0.01104578     0.00000000     0.00000000    -0.00000000 
29        0.00000000     0.00000000    -0.00000000     0.05191572    -0.00000000 
30        0.00000000     0.00855604     0.00000000     0.00000000     0.00000000 
31        0.00000000    -0.00000000    -0.01397191     0.00000000     0.00000000 
32        0.00855604     0.00000000    -0.00000000    -0.00000000     0.00288007 
33       -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000 
34       -0.01104578     0.00000000    -0.00000000     0.00000000    -0.00371815 
35        0.16370582     0.00000000     0.00000000     0.00000000     0.03701138 
36        0.00000000     0.16370582     0.00000000    -0.00000000    -0.00000000 
37        0.00000000     0.00000000     0.16370582    -0.00000000    -0.00000000 
38        0.00000000    -0.00000000     0.00012567     0.00000000    -0.00000000 
39        0.00012567     0.00000000    -0.00000000     0.00000000     0.00002882 
40        0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000 
41        0.00000000     0.00012567    -0.00000000    -0.00000000    -0.00000000 
42       -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000 
43        0.98331206     0.98331206     0.98331206     0.81081974     0.36658842 
44        1.45951366     1.45951366     1.45951367     1.84084206     0.68175616 
45        0.97253117     0.97253117     0.97253117     2.67780671     0.71162075 
46        0.34635225     0.34635225     0.34635226     2.62597043     0.42473432 
47        0.27925155    -0.34285250    -0.34285250    -0.16317154     0.15896382 
48       -0.34285250     0.27925155    -0.34285250    -0.16317154    -0.06960746 
49       -0.34285249    -0.34285249     0.27925156    -0.16317153    -0.06960746 
50        1.21866222    -0.74376620    -0.74376620    -0.58160366     0.69402994 
51       -0.74376620     1.21866222    -0.74376620    -0.58160366    -0.18952968 
52       -0.74376619    -0.74376619     1.21866223    -0.58160365    -0.18952968 
53       -0.98331206    -0.98331206     0.98331206     0.81081974    -0.36658842 
54       -1.45951366    -1.45951366     1.45951367     1.84084206    -0.68175616 
55       -0.97253117    -0.97253117     0.97253117     2.67780671    -0.71162075 
56       -0.34635225    -0.34635225     0.34635226     2.62597043    -0.42473432 
57        0.27925155    -0.34285250     0.34285250     0.16317154     0.15896382 
58       -0.34285250     0.27925155     0.34285250     0.16317154    -0.06960746 
59        0.34285249     0.34285249     0.27925156    -0.16317153     0.06960746 
60        1.21866222    -0.74376620     0.74376620     0.58160366     0.69402994 
61       -0.74376620     1.21866222     0.74376620     0.58160366    -0.18952968 
62        0.74376619     0.74376619     1.21866223    -0.58160365     0.18952968 
63        0.98331206    -0.98331206    -0.98331206     0.81081974     0.36658842 
64        1.45951366    -1.45951366    -1.45951367     1.84084206     0.68175616 
65        0.97253117    -0.97253117    -0.97253117     2.67780671     0.71162075 
66        0.34635225    -0.34635225    -0.34635226     2.62597043     0.42473432 
67        0.27925155     0.34285250     0.34285250    -0.16317154     0.15896382 
68        0.34285250     0.27925155    -0.34285250     0.16317154     0.06960746 
69        0.34285249    -0.34285249     0.27925156     0.16317153     0.06960746 
70        1.21866222     0.74376620     0.74376620    -0.58160366     0.69402994 
71        0.74376620     1.21866222    -0.74376620     0.58160366     0.18952968 
72        0.74376619    -0.74376619     1.21866223     0.58160365     0.18952968 
73       -0.98331206     0.98331206    -0.98331206     0.81081974    -0.36658842 
74       -1.45951366     1.45951366    -1.45951367     1.84084206    -0.68175616 
75       -0.97253117     0.97253117    -0.97253117     2.67780671    -0.71162075 
76       -0.34635225     0.34635225    -0.34635226     2.62597043    -0.42473432 
77        0.27925155     0.34285250    -0.34285250     0.16317154     0.15896382 
78        0.34285250     0.27925155     0.34285250    -0.16317154     0.06960746 
79       -0.34285249     0.34285249     0.27925156     0.16317153    -0.06960746 
80        1.21866222     0.74376620    -0.74376620     0.58160366     0.69402994 
81        0.74376620     1.21866222     0.74376620    -0.58160366     0.18952968 
82       -0.74376619     0.74376619     1.21866223     0.58160365    -0.18952968 
                  16             17             18             19             20 
1        -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000 
2         0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000 
3        -0.00000000     0.00000000     0.00000000     0.02962308    -0.00000000 
4         0.36992456    -0.00000000     0.00000000     0.00000000     0.00000000 
5        -0.00000000     0.36992457     0.02962308     0.00000000    -0.00000000 
6         0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000003 
7         0.00000000     0.00000000     0.00000000     0.04657062     0.00000000 
8         1.05685498     0.00000000     0.00000000     0.00000000    -0.00000000 
9         0.00000000     1.05685499     0.04657062     0.00000000     0.00000000 
10       -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000002 
11       -0.00000000     0.00000000    -0.00000000     0.02252829    -0.00000000 
12        2.04317025     0.00000000     0.00000000     0.00000000     0.00000000 
13        0.00000000     2.04317025     0.02252829     0.00000000    -0.00000000 
14        0.00000000    -0.00000000     0.00000000     0.00000000     0.00000001 
15       -0.00000000    -0.00000000    -0.00000000     0.00652766    -0.00000000 
16        2.19543225     0.00000000     0.00000000     0.00000000     0.00000000 
17        0.00000000     2.19543226     0.00652766     0.00000000     0.00000000 
18        0.00000000     0.00652766     6.49085089     0.00000000     0.00000000 
19        0.00000000     0.00000000     0.00000000     6.49085093    -0.00000000 
20        0.00000000     0.00000000     0.00000000    -0.00000000     6.47307241 
21        0.00652766     0.00000000     0.00000000    -0.00000000    -0.00000000 
22        0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000 
23        0.00000000     0.02440075     2.64191018     0.00000000    -0.00000000 
24       -0.00000000     0.00000000     0.00000000     2.64191020     0.00000000 
25        0.00000000     0.00000000    -0.00000000     0.00000000     2.62896817 
26        0.02440075     0.00000000    -0.00000000    -0.00000000    -0.00000000 
27        0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000 
28        0.00371815     0.00000000     0.00000000    -0.00000000     0.00000000 
29       -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000 
30        0.00288007    -0.00000000    -0.00000000     0.00000000     0.00000000 
31        0.00000000    -0.00470312    -0.04726516     0.00000000     0.00000000 
32        0.00000000     0.00000000    -0.00000000     0.02894388    -0.00000000 
33        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
34        0.00000000    -0.00000000     0.00000000    -0.03736639     0.00000000 
35       -0.00000000    -0.00000000    -0.00000000     0.00033154    -0.00000000 
36        0.03701138     0.00000000    -0.00000000     0.00000000    -0.00000000 
37        0.00000000     0.03701138     0.00033154    -0.00000000    -0.00000000 
38        0.00000000     0.00002882     1.07618797     0.00000000     0.00000000 
39       -0.00000000     0.00000000     0.00000000     1.07618797     0.00000000 
40        0.00000000     0.00000000     0.00000000     0.00000000     1.07608592 
41        0.00002882     0.00000000    -0.00000000     0.00000000    -0.00000000 
42       -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000 
43        0.36658842     0.36658842     0.67309226     0.67309226     0.00000000 
44        0.68175616     0.68175617     0.42739123     0.42739124     0.00000001 
45        0.71162075     0.71162075     0.06215826     0.06215827     0.00000001 
46        0.42473432     0.42473432     0.00593707     0.00593707     0.00000001 
47       -0.06960746    -0.06960746    -0.46299769    -0.90795338    -0.25720300 
48        0.15896382    -0.06960746    -0.46299769    -0.46299769    -0.25720300 
49       -0.06960746     0.15896382    -0.90795338    -0.46299769     0.51440599 
50       -0.18952968    -0.18952968     0.10360824    -0.55225357    -0.38377919 
51        0.69402994    -0.18952968     0.10360824     0.10360824    -0.38377919 
52       -0.18952968     0.69402994    -0.55225356     0.10360824     0.76755835 
53       -0.36658842     0.36658842     0.67309226    -0.67309226     0.00000000 
54       -0.68175616     0.68175617     0.42739123    -0.42739124     0.00000001 
55       -0.71162075     0.71162075     0.06215826    -0.06215827     0.00000001 
56       -0.42473432     0.42473432     0.00593707    -0.00593707     0.00000001 
57       -0.06960746     0.06960746     0.46299769    -0.90795338     0.25720300 
58        0.15896382     0.06960746     0.46299769    -0.46299769     0.25720300 
59        0.06960746     0.15896382    -0.90795338     0.46299769     0.51440599 
60       -0.18952968     0.18952968    -0.10360824    -0.55225357     0.38377919 
61        0.69402994     0.18952968    -0.10360824     0.10360824     0.38377919 
62        0.18952968     0.69402994    -0.55225356    -0.10360824     0.76755835 
63       -0.36658842    -0.36658842    -0.67309226     0.67309226     0.00000000 
64       -0.68175616    -0.68175617    -0.42739123     0.42739124     0.00000001 
65       -0.71162075    -0.71162075    -0.06215826     0.06215827     0.00000001 
66       -0.42473432    -0.42473432    -0.00593707     0.00593707     0.00000001 
67        0.06960746     0.06960746     0.46299769    -0.90795338    -0.25720300 
68        0.15896382    -0.06960746    -0.46299769     0.46299769     0.25720300 
69       -0.06960746     0.15896382    -0.90795338     0.46299769    -0.51440599 
70        0.18952968     0.18952968    -0.10360824    -0.55225357    -0.38377919 
71        0.69402994    -0.18952968     0.10360824    -0.10360824     0.38377919 
72       -0.18952968     0.69402994    -0.55225356    -0.10360824    -0.76755835 
73        0.36658842    -0.36658842    -0.67309226    -0.67309226     0.00000000 
74        0.68175616    -0.68175617    -0.42739123    -0.42739124     0.00000001 
75        0.71162075    -0.71162075    -0.06215826    -0.06215827     0.00000001 
76        0.42473432    -0.42473432    -0.00593707    -0.00593707     0.00000001 
77        0.06960746    -0.06960746    -0.46299769    -0.90795338     0.25720300 
78        0.15896382     0.06960746     0.46299769     0.46299769    -0.25720300 
79        0.06960746     0.15896382    -0.90795338    -0.46299769    -0.51440599 
80        0.18952968    -0.18952968     0.10360824    -0.55225357     0.38377919 
81        0.69402994     0.18952968    -0.10360824    -0.10360824    -0.38377919 
82        0.18952968     0.69402994    -0.55225356     0.10360824    -0.76755835 
                  21             22             23             24             25 
1         0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
2        -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000 
3         0.00000000     0.00000000    -0.00000000     0.01263102     0.00000000 
4         0.02962308     0.00000000    -0.00000000    -0.00000000     0.00000000 
5         0.00000000    -0.00000000     0.01263102    -0.00000000     0.00000000 
6         0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000002 
7         0.00000000    -0.00000000     0.00000000     0.05647706     0.00000000 
8         0.04657062    -0.00000000     0.00000000     0.00000000    -0.00000000 
9         0.00000000     0.00000000     0.05647706     0.00000000     0.00000000 
10        0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000002 
11        0.00000000     0.00000000     0.00000000     0.05912809    -0.00000000 
12        0.02252829    -0.00000000     0.00000000    -0.00000000    -0.00000000 
13        0.00000000     0.00000000     0.05912809     0.00000000    -0.00000000 
14        0.00000000     0.00000000     0.00000000     0.00000000     0.00000001 
15        0.00000000     0.00000000    -0.00000000     0.02440075    -0.00000000 
16        0.00652766     0.00000000     0.00000000    -0.00000000     0.00000000 
17        0.00000000     0.00000000     0.02440075     0.00000000     0.00000000 
18        0.00000000    -0.00000000     2.64191018     0.00000000    -0.00000000 
19       -0.00000000     0.00000000     0.00000000     2.64191020     0.00000000 
20       -0.00000000     0.00000000    -0.00000000     0.00000000     2.62896817 
21        6.49085093     0.00000000    -0.00000000    -0.00000000    -0.00000000 
22        0.00000000     6.47307237    -0.00000000    -0.00000000     0.00000000 
23       -0.00000000    -0.00000000     4.32028919    -0.00000000    -0.00000000 
24       -0.00000000    -0.00000000    -0.00000000     4.32028921    -0.00000000 
25       -0.00000000     0.00000000    -0.00000000    -0.00000000     4.28500626 
26        2.64191020    -0.00000000     0.00000000    -0.00000000    -0.00000000 
