                 1            2            3            4            5            6 
1        0.1950907    0.0318304   -0.0013279   -0.0268118    0.0015436   -0.0000000 
2        0.0318304    0.0101520   -0.0000576   -0.0033309    0.0001133   -0.0000000 
3       -0.0013279   -0.0000576    0.0000413    0.0002095    0.0001097   -0.0000000 
4       -0.0268118   -0.0033309    0.0002095    0.0039061   -0.0002706   -0.0000000 
5        0.0015436    0.0001133    0.0001097   -0.0002706    0.0005887   -0.0000000 
6       -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0005894 
7        0.0061913    0.0005860   -0.0000364   -0.0009444    0.0001508   -0.0000000 
8        0.0012593    0.0001577    0.0000660   -0.0002010    0.0003612   -0.0000000 
9       -0.0000000   -0.0000000   -0.0000000    0.0000000   -0.0000000    0.0004001 
10      -0.0113157   -0.0144034    0.0017752   -0.0015833    0.0099104   -0.0000000 
11      -0.0144033   -0.0002041    0.0006374    0.0023201    0.0019874   -0.0000000 
12       0.0017752    0.0006374   -0.0000054   -0.0001697   -0.0000161   -0.0000000 
13       0.0099103    0.0019873   -0.0000161   -0.0012933    0.0002495   -0.0000000 
14      -0.0015833    0.0023201   -0.0001697    0.0008224   -0.0012933   -0.0000000 
15      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0005894 
16       0.0059435    0.0012069   -0.0000044   -0.0007735    0.0001713   -0.0000000 
17       0.0022226   -0.0003030    0.0000233   -0.0004593    0.0003117   -0.0000000 
18      -0.0000000   -0.0000000   -0.0000000    0.0000000   -0.0000000    0.0004001 
19      -0.0005879    0.0034125    0.0003078    0.0005117    0.0000111    0.0000000 
20       0.0490131   -0.0244258   -0.0017620   -0.0134746   -0.0005101    0.0000000 
21       0.0013041   -0.0332993   -0.0021603   -0.0069833   -0.0040134    0.0000000 
22      -0.0047469   -0.0068423   -0.0004256   -0.0005628   -0.0010780    0.0000000 
23       0.2122253    0.0474772   -0.0006760   -0.0265436    0.0029641    0.0000000 
24      -0.0172028   -0.0039133    0.0027731    0.0014988    0.0122640    0.0000000 
25      -0.0000001   -0.0000005   -0.0000001   -0.0000000    0.0000000    0.0153203 
26       0.1022073    0.0260217   -0.0001402   -0.0121377    0.0017289   -0.0000000 
27      -0.0097397    0.0009462    0.0015427    0.0015453    0.0062667    0.0000000 
28      -0.0000002   -0.0000004   -0.0000001   -0.0000000   -0.0000000    0.0109465 
29       0.0121383    0.0022255   -0.0000328   -0.0016263    0.0002827    0.0000000 
30       0.0019316   -0.0000607    0.0001207   -0.0003788    0.0006964    0.0000000 
31      -0.0000001   -0.0000001   -0.0000000   -0.0000000   -0.0000000    0.0016396 
32       0.0032338    0.0007098    0.0000340   -0.0004178    0.0002510   -0.0000000 
33      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0002458 
34      -0.0040766   -0.0005156   -0.0000183    0.0006037   -0.0002699   -0.0000000 
35      -0.0000000   -0.0000000   -0.0000000    0.0000000   -0.0000000    0.0002458 
36       0.0089515    0.0020051   -0.0001346   -0.0010941   -0.0003629   -0.0000000 
37       0.0016395    0.0008570    0.0000494   -0.0001109    0.0001882   -0.0000000 
