                 1            2            3            4            5            6 
1        0.3278798    0.2803060   -0.0000000    0.0000000    0.0000000   -0.0406136 
2        0.2803060    0.2467239   -0.0000000    0.0000000    0.0000000   -0.0697725 
3       -0.0000000   -0.0000000    0.0363736   -0.0000000    0.0000000    0.0000000 
4        0.0000000    0.0000000   -0.0000000    0.0363736    0.0000000   -0.0000000 
5        0.0000000    0.0000000    0.0000000    0.0000000    0.0363736   -0.0000000 
6       -0.0406136   -0.0697725    0.0000000   -0.0000000   -0.0000000    0.1783448 
7       -0.0000000   -0.0000000    0.0554835   -0.0000000    0.0000000   -0.0000000 
8       -0.0000000   -0.0000000   -0.0000000    0.0554835    0.0000000    0.0000000 
9       -0.0000000   -0.0000000   -0.0000000    0.0000000    0.0554835    0.0000000 
10      -0.0235650   -0.0403490    0.0000000   -0.0000000   -0.0000000    0.1028141 
11      -0.0000000   -0.0000000    0.0352556   -0.0000000    0.0000000    0.0000000 
12      -0.0000000   -0.0000000    0.0000000    0.0352556    0.0000000    0.0000000 
13      -0.0000000   -0.0000000   -0.0000000    0.0000000    0.0352556    0.0000000 
14       0.0003834    0.0008041    0.0000000    0.0000000   -0.0000000   -0.0024026 
15       0.0000000    0.0000000   -0.0011155    0.0000000   -0.0000000   -0.0000000 
16       0.0000000    0.0000000   -0.0000000   -0.0011155   -0.0000000   -0.0000000 
17       0.0000000    0.0000000    0.0000000    0.0000000   -0.0011155   -0.0000000 
18      -0.0000000   -0.0000000    0.0000000    0.0000000    0.0035810    0.0000000 
19       0.0000000    0.0000000    0.0035810    0.0000000    0.0000000   -0.0000000 
20      -0.0000000   -0.0000000    0.0000000   -0.0000000   -0.0000000    0.0000000 
21       0.0000000    0.0000000   -0.0000000    0.0035810    0.0000000   -0.0000000 
22       0.0000000    0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
23      -0.0000000   -0.0000000   -0.0000000    0.0000000    0.0039597    0.0000000 
24      -0.0000000   -0.0000000    0.0039597   -0.0000000   -0.0000000   -0.0000000 
25       0.0000000    0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000 
26      -0.0000000   -0.0000000   -0.0000000    0.0039597    0.0000000    0.0000000 
27       0.0000000   -0.0000000    0.0000000   -0.0000000   -0.0000000    0.0000000 
28      -0.0000000   -0.0000000   -0.0000000    0.0000162   -0.0000000    0.0000000 
29      -0.0004089   -0.0009600    0.0000000   -0.0000000   -0.0000000    0.0030691 
30      -0.0000000   -0.0000000    0.0000000    0.0000126    0.0000000    0.0000000 
31       0.0000000    0.0000000    0.0000000    0.0000000   -0.0000205   -0.0000000 
32      -0.0000000   -0.0000000    0.0000126   -0.0000000    0.0000000   -0.0000000 
33       0.0000000    0.0000000    0.0000000   -0.0000000    0.0000000    0.0000000 
