                 1            2            3            4            5            6 
1       -6.2566288   -1.0120395   -0.8273827   -0.3450365    0.0000000    0.0000000 
2       -1.0120395   -1.8921183   -1.5135150   -0.8198169    0.0000000   -0.0000000 
3       -0.8273827   -1.5135150   -1.3958409   -0.8531503    0.0000000   -0.0000000 
4       -0.3450365   -0.8198169   -0.8531503   -0.6012161    0.0000000   -0.0000000 
5        0.0000000    0.0000000    0.0000000    0.0000000   -1.5856192    0.0000000 
6        0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0000000   -1.5856192 
7       -0.0005534   -0.0842271   -0.0307761    0.0230601   -0.0000000    0.0000000 
8       -0.0000000    0.0000000    0.0000000    0.0000000   -0.8444602   -0.0000000 
9        0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0000000   -0.8444602 
10       0.0022629   -0.0086997   -0.1325628   -0.1582484   -0.0000000    0.0000000 
11      -0.0000000    0.0000000    0.0000000    0.0000000   -0.3142482   -0.0000000 
12       0.0000000   -0.0000000   -0.0000000    0.0000000    0.0000000   -0.3142482 
13       0.0021132    0.0036627   -0.0822674   -0.1430208   -0.0000000    0.0000000 
14      -0.0864626   -0.7467441   -0.7190042   -0.4478731    0.0000000    0.0000000 
15       0.0000000    0.0000000    0.0000000    0.0000000   -0.0000000    0.0000000 
16       0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0054856   -0.0000000 
17      -0.0864626   -0.7467441   -0.7190042   -0.4478731    0.0000000   -0.0000000 
18      -0.0000000    0.0000000    0.0000000    0.0000000    0.0000000   -0.0054856 
19      -0.0851684   -0.7118552   -0.8753157   -0.6505194    0.0000000   -0.0000000 
20       0.0000304   -0.0115711   -0.1785112   -0.2174835   -0.0000000    0.0000000 
21      -0.0115711   -0.1180294   -0.4476263   -0.5381367    0.0000000    0.0000000 
22      -0.1785112   -0.4476263   -0.6630411   -0.6284291    0.0000000    0.0000000 
23      -0.2174835   -0.5381367   -0.6284291   -0.5173890   -0.0000000   -0.0000000 
24       0.0000000    0.0000000    0.0000000    0.0000000   -0.0412508   -0.0000000 
25       0.0000000    0.0000000    0.0000000    0.0000000    0.0000000   -0.0412508 
26       0.0314213    0.2067868    0.3135450    0.1278333    0.0000000   -0.0000000 
27       0.0000000    0.0000000    0.0000000    0.0000000   -0.2391160   -0.0000000 
28       0.0000000   -0.0000000   -0.0000000    0.0000000    0.0000000   -0.2391160 
29       0.4335309    0.8657682    0.7921300    0.3899799   -0.0000000    0.0000000 
30      -0.0000000    0.0000000    0.0000000    0.0000000   -0.1995724   -0.0000000 
31       0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0000000   -0.1995724 
32       0.2934281    0.6594374    0.6211122    0.3489534   -0.0000000    0.0000000 
33      -0.0076392   -0.1198594   -0.2690305   -0.3080525    0.0000000   -0.0000000 
34       0.0000000    0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0000000 
35      -0.0000000   -0.0000000   -0.0000000    0.0000000    0.3899081   -0.0000000 
36      -0.0076392   -0.1198594   -0.2690305   -0.3080525   -0.0000000    0.0000000 
37      -0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000    0.3899081 
38      -0.4923357   -0.9115484   -0.8572906   -0.5840983    0.0000000   -0.0000000 
                 7            8            9           10           11           12 
1       -0.0005534   -0.0000000    0.0000000    0.0022629   -0.0000000    0.0000000 
2       -0.0842271    0.0000000   -0.0000000   -0.0086997    0.0000000   -0.0000000 
3       -0.0307761    0.0000000   -0.0000000   -0.1325628    0.0000000   -0.0000000 
4        0.0230601    0.0000000   -0.0000000   -0.1582484    0.0000000    0.0000000 
5       -0.0000000   -0.8444602    0.0000000   -0.0000000   -0.3142482    0.0000000 
6        0.0000000   -0.0000000   -0.8444602    0.0000000   -0.0000000   -0.3142482 
7       -1.5616467   -0.0000000    0.0000000   -0.8424195   -0.0000000    0.0000000 
8       -0.0000000   -0.6417894   -0.0000000   -0.0000000   -0.2824417   -0.0000000 
9        0.0000000   -0.0000000   -0.6417894    0.0000000   -0.0000000   -0.2824417 
10      -0.8424195   -0.0000000    0.0000000   -0.9293528   -0.0000000    0.0000000 
11      -0.0000000   -0.2824417   -0.0000000   -0.0000000   -0.1441446   -0.0000000 
12       0.0000000   -0.0000000   -0.2824417    0.0000000   -0.0000000   -0.1441446 
13      -0.3284683   -0.0000000    0.0000000   -0.5078371   -0.0000000    0.0000000 
14       0.0039295    0.0000000    0.0000000   -0.0126380   -0.0000000    0.0000000 
15       0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000 
16       0.0000000   -0.0667378   -0.0000000    0.0000000   -0.0544564   -0.0000000 
17       0.0039295    0.0000000   -0.0000000   -0.0126380    0.0000000   -0.0000000 
18      -0.0000000    0.0000000   -0.0667378   -0.0000000    0.0000000   -0.0544564 
19      -0.0142643    0.0000000   -0.0000000   -0.3515630    0.0000000   -0.0000000 
20      -0.0314213   -0.0000000   -0.0000000   -0.4335309   -0.0000000   -0.0000000 
21      -0.2067868    0.0000000    0.0000000   -0.8657682    0.0000000    0.0000000 
22      -0.3135450    0.0000000    0.0000000   -0.7921300    0.0000000    0.0000000 
23      -0.1278333    0.0000000   -0.0000000   -0.3899799    0.0000000   -0.0000000 
24      -0.0000000   -0.2391160   -0.0000000   -0.0000000   -0.1995724   -0.0000000 
25      -0.0000000    0.0000000   -0.2391160    0.0000000    0.0000000   -0.1995724 
26       0.3150164    0.0000000    0.0000000    0.3665032    0.0000000    0.0000000 
27       0.0000000   -0.3206420   -0.0000000    0.0000000   -0.2129154   -0.0000000 
28      -0.0000000    0.0000000   -0.3206420   -0.0000000   -0.0000000   -0.2129154 
29       0.3665032   -0.0000000    0.0000000    0.2572976   -0.0000000    0.0000000 
30      -0.0000000   -0.2129154   -0.0000000   -0.0000000   -0.1266175   -0.0000000 
31       0.0000000   -0.0000000   -0.2129154   -0.0000000   -0.0000000   -0.1266175 
32      -0.0546406   -0.0000000    0.0000000   -0.0577720   -0.0000000   -0.0000000 
33      -0.1095866    0.0000000   -0.0000000   -0.4048369    0.0000000   -0.0000000 
34      -0.0000000   -0.0000000    0.0000000   -0.0000000   -0.0000000    0.0000000 
35       0.0000000    0.2921697   -0.0000000    0.0000000    0.1067234    0.0000000 
36      -0.1095866   -0.0000000    0.0000000   -0.4048369   -0.0000000    0.0000000 
37      -0.0000000    0.0000000    0.2921697   -0.0000000    0.0000000    0.1067234 
38      -0.5326883    0.0000000   -0.0000000   -0.5396420    0.0000000   -0.0000000 
                13           14           15           16           17           18 
1        0.0021132   -0.0864626    0.0000000    0.0000000   -0.0864626   -0.0000000 
2        0.0036627   -0.7467441    0.0000000   -0.0000000   -0.7467441    0.0000000 
3       -0.0822674   -0.7190042    0.0000000   -0.0000000   -0.7190042    0.0000000 
4       -0.1430208   -0.4478731    0.0000000   -0.0000000   -0.4478731    0.0000000 
5       -0.0000000    0.0000000   -0.0000000   -0.0054856    0.0000000    0.0000000 
6        0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000   -0.0054856 
7       -0.3284683    0.0039295    0.0000000    0.0000000    0.0039295   -0.0000000 
8       -0.0000000    0.0000000    0.0000000   -0.0667378    0.0000000    0.0000000 
9        0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000   -0.0667378 
10      -0.5078371   -0.0126380    0.0000000    0.0000000   -0.0126380   -0.0000000 
11      -0.0000000   -0.0000000    0.0000000   -0.0544564    0.0000000    0.0000000 
12       0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000   -0.0544564 
13      -0.3912315   -0.0102811   -0.0000000    0.0000000   -0.0102811   -0.0000000 
14      -0.0102811   -0.5246561    0.0000000   -0.0000000   -0.3724165    0.0000000 
15      -0.0000000    0.0000000   -0.2283595   -0.0000000    0.0000000   -0.0000000 
16       0.0000000   -0.0000000   -0.0000000   -0.3492987    0.0000000   -0.0000000 
17      -0.0102811   -0.3724165    0.0000000    0.0000000   -0.5246561    0.0000000 
18      -0.0000000    0.0000000   -0.0000000   -0.0000000    0.0000000   -0.3492987 
19      -0.2066085   -0.3953006    0.0000000    0.0000000   -0.3953006    0.0000000 
20      -0.2934281   -0.0076392   -0.0000000    0.0000000   -0.0076392    0.0000000 
21      -0.6594374   -0.1198594   -0.0000000   -0.0000000   -0.1198594    0.0000000 
22      -0.6211122   -0.2690305    0.0000000    0.0000000   -0.2690305    0.0000000 
23      -0.3489534   -0.3080525    0.0000000    0.0000000   -0.3080525   -0.0000000 
24       0.0000000   -0.0000000   -0.0000000   -0.3899081    0.0000000   -0.0000000 
25       0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000   -0.3899081 
26      -0.0546406    0.1095866   -0.0000000   -0.0000000    0.1095866    0.0000000 
27       0.0000000   -0.0000000   -0.0000000   -0.2921697    0.0000000   -0.0000000 
28      -0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000   -0.2921697 
29      -0.0577720    0.4048369   -0.0000000   -0.0000000    0.4048369    0.0000000 
30       0.0000000   -0.0000000   -0.0000000   -0.1067234    0.0000000   -0.0000000 
31      -0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000   -0.1067234 
32      -0.1162958    0.3433624   -0.0000000    0.0000000    0.3433624   -0.0000000 
33      -0.3433624   -0.1340643   -0.0000000    0.0000000   -0.0948183   -0.0000000 
34      -0.0000000   -0.0000000   -0.0588689   -0.0000000   -0.0000000    0.0000000 
35       0.0000000    0.0000000    0.0000000    0.1365412   -0.0000000    0.0000000 
36      -0.3433624   -0.0948183   -0.0000000   -0.0000000   -0.1340643    0.0000000 
37       0.0000000   -0.0000000   -0.0000000    0.0000000    0.0000000    0.1365412 
38      -0.3857634   -0.4061980    0.0000000    0.0000000   -0.4061980   -0.0000000 
                19           20           21           22           23           24 
1       -0.0851684    0.0000304   -0.0115711   -0.1785112   -0.2174835    0.0000000 
2       -0.7118552   -0.0115711   -0.1180294   -0.4476263   -0.5381367    0.0000000 
3       -0.8753157   -0.1785112   -0.4476263   -0.6630411   -0.6284291    0.0000000 
4       -0.6505194   -0.2174835   -0.5381367   -0.6284291   -0.5173890    0.0000000 
5        0.0000000   -0.0000000    0.0000000    0.0000000   -0.0000000   -0.0412508 
6       -0.0000000    0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000 
7       -0.0142643   -0.0314213   -0.2067868   -0.3135450   -0.1278333   -0.0000000 
8        0.0000000   -0.0000000    0.0000000    0.0000000    0.0000000   -0.2391160 
9       -0.0000000   -0.0000000    0.0000000    0.0000000   -0.0000000   -0.0000000 
10      -0.3515630   -0.4335309   -0.8657682   -0.7921300   -0.3899799   -0.0000000 
