                 1            2            3            4            5            6 
1        5.1419517    3.3198564    1.4350021   -1.1958795    0.0438848   -0.0000001 
2        3.3198564    4.0654900    2.5083813   -1.0053495    0.0393209   -0.0000001 
3        1.4350021    2.5083813    2.5059563   -0.4450214    0.0178132   -0.0000000 
4       -1.1958795   -1.0053495   -0.4450214    5.5041877   -0.0165105   -0.0000001 
5        0.0438848    0.0393209    0.0178132   -0.0165105    4.7789479   -0.0000000 
6       -0.0000001   -0.0000001   -0.0000000   -0.0000001   -0.0000000    4.7704194 
7       -0.6284419   -1.1735350   -0.7914196    2.4884268   -0.0114263   -0.0000000 
8        0.0263992    0.0604249    0.0446015   -0.0114263    2.0686062   -0.0000000 
9       -0.0000000   -0.0000001   -0.0000001   -0.0000000   -0.0000000    2.0619900 
10       0.9459228    1.8190074    1.2107795   -1.0445496    0.7970201    0.0000000 
11       1.8190073    2.9033027    2.2087221   -1.2083718    0.6327307   -0.0000000 
12       1.2107794    2.2087220    2.3260829   -0.4967616    0.1253082   -0.0000000 
13       0.7970201    0.6327307    0.1253082   -0.7820099    1.0310372   -0.0000000 
14      -1.0445496   -1.2083717   -0.4967615    1.5253481   -0.7820098   -0.0000000 
15       0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.4264388 
16       1.7055681    1.4887938    0.4329545   -0.2582947    0.7553669   -0.0000000 
17      -2.0721284   -2.3562586   -1.1169105    1.5658549    0.1131065    0.0000000 
18      -0.0000000   -0.0000001   -0.0000001   -0.0000000   -0.0000000    0.9595787 
19       0.6279993    0.8978782    0.4380398   -1.2816703    0.0005707    0.0000000 
20       1.8788025    2.3557137    1.2293557   -2.9770952    0.0148852    0.0000001 
21       2.9145774    3.7360119    2.1639931   -3.0730423    0.0321063    0.0000000 
22       2.2303703    3.4804165    2.7044949   -1.2526373    0.0277933   -0.0000000 
23       1.9245044    0.7900488    0.1186905   -3.0628794    0.0145143    0.0000000 
24       0.0188018    0.0320805    0.0177318   -0.0280756    1.2470921    0.0000000 
25       0.0000001    0.0000001    0.0000000   -0.0000002    0.0000000    1.2448018 
26       3.2132533    1.8376073    0.3705114   -1.5624798    0.0379206   -0.0000000 
27       0.0303123    0.0709810    0.0494579   -0.0271307    1.9385851    0.0000000 
28       0.0000000   -0.0000000   -0.0000000   -0.0000001    0.0000000    1.9309924 
29       1.5530167    1.6216965    0.6179292    0.0801169    0.0185864   -0.0000000 
30       0.0130401    0.0440866    0.0457405   -0.0073495    0.8583290   -0.0000000 
31      -0.0000000   -0.0000001   -0.0000001   -0.0000000   -0.0000000    0.8549777 
32       0.0215643    0.0131634    0.0028700   -0.0313861    1.9032001    0.0000000 
33       0.0000000    0.0000001    0.0000000   -0.0000001    0.0000000    0.0122868 
34      -0.7302617   -0.0969467   -0.0098630    0.7761799   -0.0159364    0.0000000 
35       0.0000001    0.0000001    0.0000000   -0.0000002    0.0000000    1.8994598 
36       1.2583168    0.1513764    0.0069739   -1.3370287   -0.0053901    0.0000000 
37       0.0303890    0.0283053    0.0067933   -0.0198913    2.6907138   -0.0000000 
38       0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0155336 
