                 1            2            3            4            5            6 
1       11.0626649    7.8117533    4.1310254   -0.8544024    0.7724909    0.2203227 
2        7.8117533   10.9994596    8.5942476   -0.9224120    0.8339549    0.2377114 
3        4.1310254    8.5942476   10.4689905   -0.5364314    0.4849773    0.1381395 
4       -0.8544024   -0.9224120   -0.5364314   11.1447002   -0.1876247   -0.0740079 
5        0.7724909    0.8339549    0.4849773   -0.1876247   11.1096330    0.0654801 
6        0.2203227    0.2377114    0.1381395   -0.0740079    0.0654801   10.9312272 
7       -0.5704768   -1.6863807   -1.7291549    6.4033586   -0.1683958   -0.0665328 
8        0.5157525    1.5234920    1.5606358   -0.1683958    6.3718653    0.0588378 
9        0.1468597    0.4201203    0.4098374   -0.0665328    0.0588378    6.2113515 
10      -0.2064179   -0.4804720   -0.3699709    0.7647589   -0.8287728   -0.0428007 
11       0.0721151    0.1671554    0.1277539   -0.0428007    0.2209562    0.6755819 
12      -0.1245897   -0.2925376   -0.2271801    0.4793614   -0.4334230    0.1900405 
13      -0.0815262   -0.1892961   -0.1449177    0.2302910   -0.0428007   -0.7472696 
14       0.0192953    0.0450343    0.0347730   -0.7487751   -0.6615337    0.0046674 
15       0.0160761    0.5298116    1.6381471   -0.0107244    0.0120093    0.0240075 
16       0.4982076    2.1614100    4.2082501   -0.2702047    0.2936249    0.5226128 
17       1.5030100    3.9962676    6.7126838   -0.4453402    0.4600353    0.6418037 
18       0.0090806    0.1803821    0.1352994   -0.0031347    0.0071839    0.0147842 
19      -0.0107186   -0.2247805   -0.2115112    0.0074936   -0.0052237   -0.0173193 
20      -0.0254647   -0.6247329   -0.9075075    0.0176718   -0.0198600   -0.0369942 
21       0.3763987    0.9432948    0.5448378    0.0208009    0.2467646    0.4591421 
22      -0.4411178   -1.1812210   -0.8593979    0.2640989   -0.0443748   -0.5356635 
23      -1.0245673   -3.2935240   -3.7009580    0.6193073   -0.6761883   -0.9825618 
24      -0.0447805   -0.1775413   -0.0446735    0.0146636   -0.0228619   -0.0874965 
25       0.1228204    0.5800384    0.1990905   -0.1045898    0.0625952    0.2108123 
26       0.1424812    0.8918298    0.6809949   -0.1321066    0.1477438    0.1997982 
